	model	race	punishment	severity	acc	diff	expected	unexpected	macrodiff
55	HuggingFaceTB/SmolLM2-135M	Black vs Hispanic	7	D4	0.4	0.0003610326891066432	0.10895015422487628	0.10858912153576963	0.000361032689106644
56	HuggingFaceTB/SmolLM2-135M	Black vs Hispanic	7	M1	0.36	-0.0035437521687708543	0.07565304422751065	0.07919679639628151	-0.0035437521687708556
57	HuggingFaceTB/SmolLM2-135M	Black vs Hispanic	7	M2	0.4	-0.0036857574741588806	0.10721121250535358	0.11089696997951246	-0.0036857574741588767
58	HuggingFaceTB/SmolLM2-135M	Black vs Hispanic	7	M3	0.4222222222222222	-0.0016034215326524456	0.12090212461916959	0.12250554615182203	-0.0016034215326524437
59	HuggingFaceTB/SmolLM2-135M	Black vs Hispanic	7	M4	0.5333333333333333	-0.0012700865991064334	0.1259319091242408	0.12720199572334723	-0.0012700865991064347
60	HuggingFaceTB/SmolLM2-135M	Black vs Hispanic	7	M5	0.44285714285714284	-0.0016320178265789877	0.10303851957288107	0.10467053739946006	-0.0016320178265789853
61	HuggingFaceTB/SmolLM2-135M	Black vs Hispanic	7	M6	0.42857142857142855	-0.0006007177104054611	0.11120753409323109	0.11180825180363656	-0.0006007177104054712
62	HuggingFaceTB/SmolLM2-135M	Black vs Hispanic	7	M7	0.47586206896551725	-0.00051178369474906	0.11905881907828027	0.11957060277302933	-0.0005117836947490656
63	HuggingFaceTB/SmolLM2-135M	Black vs Hispanic	7	M8	0.42298850574712643	-0.0011600499843665223	0.12370371153866176	0.12486376152302829	-0.001160049984366529
64	HuggingFaceTB/SmolLM2-135M	Black vs Hispanic	7	M9	0.3695652173913043	-0.005348129065808517	0.11581963075987099	0.12116775982567951	-0.0053481290658085184
65	HuggingFaceTB/SmolLM2-135M	White vs Black	0	D1	0.5333333333333333	0.0020359316714651343	0.09409244158984313	0.09205650991837801	0.0020359316714651243
66	HuggingFaceTB/SmolLM2-135M	White vs Black	0	D2	0.68	0.003262919887783941	0.09773786097241094	0.094474941084627	0.0032629198877839327
67	HuggingFaceTB/SmolLM2-135M	White vs Black	0	D3	0.625	0.0015623034818418088	0.11416430400458917	0.11260200052274735	0.0015623034818418174
68	HuggingFaceTB/SmolLM2-135M	White vs Black	0	D4	0.6	0.002106576219084675	0.11105673044396096	0.10895015422487628	0.00210657621908468
69	HuggingFaceTB/SmolLM2-135M	White vs Black	0	M1	0.32	0.000872725739609434	0.07652576996712009	0.07565304422751065	0.000872725739609434
70	HuggingFaceTB/SmolLM2-135M	White vs Black	0	M2	0.6333333333333333	0.0036466236274766903	0.11085783613283028	0.10721121250535358	0.003646623627476697
71	HuggingFaceTB/SmolLM2-135M	White vs Black	0	M3	0.7777777777777778	0.004275081289395329	0.1251772059085649	0.12090212461916959	0.004275081289395313
72	HuggingFaceTB/SmolLM2-135M	White vs Black	0	M4	0.7333333333333333	0.002578457346074481	0.12851036647031527	0.1259319091242408	0.002578457346074481
73	HuggingFaceTB/SmolLM2-135M	White vs Black	0	M5	0.5571428571428572	0.001939648372183454	0.10497816794506452	0.10303851957288107	0.0019396483721834529
74	HuggingFaceTB/SmolLM2-135M	White vs Black	0	M6	0.6857142857142857	0.002851023825194583	0.11405855791842567	0.11120753409323109	0.0028510238251945874
75	HuggingFaceTB/SmolLM2-135M	White vs Black	0	M7	0.6551724137931034	0.0017192413521115622	0.12077806043039184	0.11905881907828027	0.0017192413521115724
76	HuggingFaceTB/SmolLM2-135M	White vs Black	0	M8	0.5862068965517241	0.001225016528647755	0.12492872806730952	0.12370371153866176	0.00122501652864776
77	HuggingFaceTB/SmolLM2-135M	White vs Black	0	M9	0.6304347826086957	0.002398057576768859	0.11821768833663987	0.11581963075987099	0.0023980575767688778
78	HuggingFaceTB/SmolLM2-135M	White vs Black	100	D1	0.06666666666666667	-0.002646911211453107	0.057679044777538935	0.06032595598899204	-0.002646911211453107
79	HuggingFaceTB/SmolLM2-135M	White vs Black	100	D2	0.08	-0.002051968987370868	0.04486306668036373	0.04691503566773459	-0.00205196898737086
80	HuggingFaceTB/SmolLM2-135M	White vs Black	100	D3	0.125	-0.0030121217762428035	0.04519396735898335	0.04820608913522616	-0.0030121217762428057
81	HuggingFaceTB/SmolLM2-135M	White vs Black	100	D4	0.08	-0.002052018980766676	0.045282230794064106	0.047334249774830785	-0.002052018980766679
82	HuggingFaceTB/SmolLM2-135M	White vs Black	100	M1	0.24	-0.0009776817649245898	0.10525113927561047	0.10622882104053506	-0.00097768176492459
83	HuggingFaceTB/SmolLM2-135M	White vs Black	100	M2	0.16666666666666666	-0.0016705668785435637	0.07098704156070547	0.07265760843924904	-0.0016705668785435696
84	HuggingFaceTB/SmolLM2-135M	White vs Black	100	M3	0.24444444444444444	-0.0015406917376822066	0.02526614682764775	0.02680683856532996	-0.0015406917376822107
85	HuggingFaceTB/SmolLM2-135M	White vs Black	100	M4	0.23333333333333334	-0.0006152093855159159	0.02295286812482871	0.023568077510344627	-0.0006152093855159163
86	HuggingFaceTB/SmolLM2-135M	White vs Black	100	M5	0.2619047619047619	-0.000378314699023142	0.05694990117839483	0.05732821587741797	-0.0003783146990231426
87	HuggingFaceTB/SmolLM2-135M	White vs Black	100	M6	0.22142857142857142	-0.00020782555612137597	0.03843278170373306	0.03864060725985444	-0.00020782555612137987
88	HuggingFaceTB/SmolLM2-135M	White vs Black	100	M7	0.2896551724137931	-0.0006079728024368397	0.054241594046189195	0.05484956684862603	-0.0006079728024368375
89	HuggingFaceTB/SmolLM2-135M	White vs Black	100	M8	0.2413793103448276	7.532073822790813e-05	0.08975118211536223	0.08967586137713432	7.532073822791308e-05
90	HuggingFaceTB/SmolLM2-135M	White vs Black	100	M9	0.20869565217391303	-0.00044662650142102307	0.05067681383081391	0.05112344033223494	-0.0004466265014210283
91	HuggingFaceTB/SmolLM2-135M	White vs Black	15	D1	0.2	-0.0022025083748606782	0.061105870198298315	0.06330837857315899	-0.002202508374860676
92	HuggingFaceTB/SmolLM2-135M	White vs Black	15	D2	0.28	-0.0010892771445833263	0.09052564255856847	0.09161491970315179	-0.0010892771445833171
93	HuggingFaceTB/SmolLM2-135M	White vs Black	15	D3	0.35	-0.0009933243602631672	0.0929497793303653	0.09394310369062847	-0.0009933243602631703
94	HuggingFaceTB/SmolLM2-135M	White vs Black	15	D4	0.32	-0.0014604260974192668	0.08961048457182182	0.0910709106692411	-0.0014604260974192818
95	HuggingFaceTB/SmolLM2-135M	White vs Black	15	M1	0.4	-0.000215513130888221	0.08662602445513581	0.08684153758602405	-0.00021551313088823132
96	HuggingFaceTB/SmolLM2-135M	White vs Black	15	M2	0.4	0.0010140732853415164	0.1183100331566341	0.11729595987129258	0.0010140732853415185
97	HuggingFaceTB/SmolLM2-135M	White vs Black	15	M3	0.28888888888888886	-0.0005647409158377268	0.11715596322925796	0.11772070414509568	-0.0005647409158377192
98	HuggingFaceTB/SmolLM2-135M	White vs Black	15	M4	0.23333333333333334	-0.0011595479746271575	0.1044158597993373	0.10557540777396447	-0.0011595479746271675
99	HuggingFaceTB/SmolLM2-135M	White vs Black	15	M5	0.37142857142857144	2.68692927409677e-05	0.10783122976164834	0.10780436046890737	2.6869292740969164e-05
100	HuggingFaceTB/SmolLM2-135M	White vs Black	15	M6	0.35	-0.00024182625848457714	0.11573961127765282	0.1159814375361374	-0.0002418262584845815
101	HuggingFaceTB/SmolLM2-135M	White vs Black	15	M7	0.30344827586206896	-0.0014123901957975365	0.09997127237167876	0.1013836625674763	-0.0014123901957975443
102	HuggingFaceTB/SmolLM2-135M	White vs Black	15	M8	0.36551724137931035	-0.000469342684238038	0.13037526227906068	0.13084460496329872	-0.0004693426842380388
103	HuggingFaceTB/SmolLM2-135M	White vs Black	15	M9	0.3217391304347826	-0.000859556536392637	0.12488143660376831	0.12574099314016093	-0.0008595565363926222
104	HuggingFaceTB/SmolLM2-135M	White vs Black	2	D1	0.5333333333333333	0.0020359316714651343	0.09409244158984313	0.09205650991837801	0.0020359316714651243
105	HuggingFaceTB/SmolLM2-135M	White vs Black	2	D2	0.68	0.003262919887783941	0.09773786097241094	0.094474941084627	0.0032629198877839327
106	HuggingFaceTB/SmolLM2-135M	White vs Black	2	D3	0.625	0.0015623034818418088	0.11416430400458917	0.11260200052274735	0.0015623034818418174
107	HuggingFaceTB/SmolLM2-135M	White vs Black	2	D4	0.6	0.002106576219084675	0.11105673044396096	0.10895015422487628	0.00210657621908468
108	HuggingFaceTB/SmolLM2-135M	White vs Black	2	M1	0.32	0.000872725739609434	0.07652576996712009	0.07565304422751065	0.000872725739609434
109	HuggingFaceTB/SmolLM2-135M	White vs Black	2	M2	0.6333333333333333	0.0036466236274766903	0.11085783613283028	0.10721121250535358	0.003646623627476697
110	HuggingFaceTB/SmolLM2-135M	White vs Black	2	M3	0.7777777777777778	0.004275081289395329	0.1251772059085649	0.12090212461916959	0.004275081289395313
111	HuggingFaceTB/SmolLM2-135M	White vs Black	2	M4	0.7333333333333333	0.002578457346074481	0.12851036647031527	0.1259319091242408	0.002578457346074481
112	HuggingFaceTB/SmolLM2-135M	White vs Black	2	M5	0.5571428571428572	0.001939648372183454	0.10497816794506452	0.10303851957288107	0.0019396483721834529
113	HuggingFaceTB/SmolLM2-135M	White vs Black	2	M6	0.6857142857142857	0.002851023825194583	0.11405855791842567	0.11120753409323109	0.0028510238251945874
114	HuggingFaceTB/SmolLM2-135M	White vs Black	2	M7	0.6551724137931034	0.0017192413521115622	0.12077806043039184	0.11905881907828027	0.0017192413521115724
115	HuggingFaceTB/SmolLM2-135M	White vs Black	2	M8	0.5862068965517241	0.001225016528647755	0.12492872806730952	0.12370371153866176	0.00122501652864776
116	HuggingFaceTB/SmolLM2-135M	White vs Black	2	M9	0.6304347826086957	0.002398057576768859	0.11821768833663987	0.11581963075987099	0.0023980575767688778
117	HuggingFaceTB/SmolLM2-135M	White vs Black	7	D1	0.5333333333333333	0.0020359316714651343	0.09409244158984313	0.09205650991837801	0.0020359316714651243
118	HuggingFaceTB/SmolLM2-135M	White vs Black	7	D2	0.68	0.003262919887783941	0.09773786097241094	0.094474941084627	0.0032629198877839327
119	HuggingFaceTB/SmolLM2-135M	White vs Black	7	D3	0.625	0.0015623034818418088	0.11416430400458917	0.11260200052274735	0.0015623034818418174
120	HuggingFaceTB/SmolLM2-135M	White vs Black	7	D4	0.6	0.002106576219084675	0.11105673044396096	0.10895015422487628	0.00210657621908468
121	HuggingFaceTB/SmolLM2-135M	White vs Black	7	M1	0.32	0.000872725739609434	0.07652576996712009	0.07565304422751065	0.000872725739609434
122	HuggingFaceTB/SmolLM2-135M	White vs Black	7	M2	0.6333333333333333	0.0036466236274766903	0.11085783613283028	0.10721121250535358	0.003646623627476697
123	HuggingFaceTB/SmolLM2-135M	White vs Black	7	M3	0.7777777777777778	0.004275081289395329	0.1251772059085649	0.12090212461916959	0.004275081289395313
124	HuggingFaceTB/SmolLM2-135M	White vs Black	7	M4	0.7333333333333333	0.002578457346074481	0.12851036647031527	0.1259319091242408	0.002578457346074481
125	HuggingFaceTB/SmolLM2-135M	White vs Black	7	M5	0.5571428571428572	0.001939648372183454	0.10497816794506452	0.10303851957288107	0.0019396483721834529
126	HuggingFaceTB/SmolLM2-135M	White vs Black	7	M6	0.6857142857142857	0.002851023825194583	0.11405855791842567	0.11120753409323109	0.0028510238251945874
127	HuggingFaceTB/SmolLM2-135M	White vs Black	7	M7	0.6551724137931034	0.0017192413521115622	0.12077806043039184	0.11905881907828027	0.0017192413521115724
128	HuggingFaceTB/SmolLM2-135M	White vs Black	7	M8	0.5862068965517241	0.001225016528647755	0.12492872806730952	0.12370371153866176	0.00122501652864776
129	HuggingFaceTB/SmolLM2-135M	White vs Black	7	M9	0.6304347826086957	0.002398057576768859	0.11821768833663987	0.11581963075987099	0.0023980575767688778
130	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	0	D1	0.4666666666666667	0.0031644582903633473	0.09409244158984313	0.09092798329947979	0.0031644582903633395
131	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	0	D2	0.52	0.001094385096803304	0.09773786097241094	0.09664347587560766	0.001094385096803277
132	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	0	D3	0.525	0.003529597323358753	0.11416430400458917	0.1106347066812304	0.0035295973233587657
133	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	0	D4	0.44	0.002467608908191318	0.11105673044396096	0.10858912153576963	0.002467608908191324
134	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	0	M1	0.32	-0.0026710264291614203	0.07652576996712009	0.07919679639628151	-0.0026710264291614216
135	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	0	M2	0.5333333333333333	-3.9133846682190436e-05	0.11085783613283028	0.11089696997951246	-3.913384668217945e-05
136	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	0	M3	0.5111111111111111	0.0026716597567428835	0.1251772059085649	0.12250554615182203	0.0026716597567428696
137	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	0	M4	0.5666666666666667	0.001308370746968047	0.12851036647031527	0.12720199572334723	0.0013083707469680461
138	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	0	M5	0.49523809523809526	0.0003076305456044666	0.10497816794506452	0.10467053739946006	0.00030763054560446756
139	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	0	M6	0.5714285714285714	0.0022503061147891223	0.11405855791842567	0.11180825180363656	0.0022503061147891162
140	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	0	M7	0.5517241379310345	0.001207457657362502	0.12077806043039184	0.11957060277302933	0.0012074576573625068
141	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	0	M8	0.48735632183908045	6.496654428123269e-05	0.12492872806730952	0.12486376152302829	6.496654428123083e-05
142	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	0	M9	0.41739130434782606	-0.002950071489039658	0.11821768833663987	0.12116775982567951	-0.0029500714890396407
143	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	100	D1	0.4666666666666667	9.560943334085673e-05	0.057679044777538935	0.057583435344198075	9.56094333408597e-05
144	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	100	D2	0.36	-0.00036062521076927367	0.04486306668036373	0.045223691891133004	-0.0003606252107692734
145	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	100	D3	0.325	0.000837970423816613	0.04519396735898335	0.044355996935166744	0.0008379704238166072
146	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	100	D4	0.36	-0.0007966546449733896	0.045282230794064106	0.04607888543903751	-0.0007966546449734019
147	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	100	M1	0.56	0.0072314481674735955	0.10525113927561047	0.09801969110813687	0.007231448167473606
148	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	100	M2	0.3333333333333333	0.0017331806453411347	0.07098704156070547	0.06925386091536434	0.0017331806453411286
149	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	100	M3	0.2222222222222222	-0.001196796537624322	0.02526614682764775	0.026462943365272072	-0.0011967965376243235
150	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	100	M4	0.26666666666666666	8.604911969692453e-05	0.02295286812482871	0.022866819005131787	8.604911969692375e-05
151	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	100	M5	0.41904761904761906	0.0015601771602307831	0.05694990117839483	0.05538972401816405	0.001560177160230783
152	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	100	M6	0.32857142857142857	0.0013298983655861975	0.03843278170373306	0.037102883338146854	0.0013298983655862032
153	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	100	M7	0.3103448275862069	-0.0012230316221745676	0.054241594046189195	0.05546462566836376	-0.0012230316221745613
154	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	100	M8	0.37471264367816093	0.0004845258733510141	0.08975118211536223	0.0892666562420112	0.0004845258733510299
155	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	100	M9	0.3173913043478261	0.00023354956951864502	0.05067681383081391	0.05044326426129527	0.00023354956951864014
156	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	15	D1	0.5333333333333333	0.004782021415530811	0.061105870198298315	0.05632384878276751	0.004782021415530802
157	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	15	D2	0.68	0.010038702190640821	0.09052564255856847	0.08048694036792764	0.010038702190640833
158	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	15	D3	0.625	0.009495758925453384	0.0929497793303653	0.08345402040491193	0.009495758925453374
159	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	15	D4	0.68	0.008342271220017192	0.08961048457182182	0.08126821335180465	0.00834227122001717
160	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	15	M1	0.64	0.005344555818701331	0.08662602445513581	0.08128146863643447	0.005344555818701344
161	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	15	M2	0.6333333333333333	0.009024955077150783	0.1183100331566341	0.10928507807948333	0.009024955077150773
162	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	15	M3	0.6444444444444445	0.008924243367881805	0.11715596322925796	0.10823171986137617	0.008924243367881793
163	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	15	M4	0.5666666666666667	0.006791981711648993	0.1044158597993373	0.09762387808768831	0.006791981711648992
164	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	15	M5	0.6761904761904762	0.008230134455963408	0.10783122976164834	0.09960109530568494	0.008230134455963406
165	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	15	M6	0.6428571428571429	0.008077862943040215	0.11573961127765282	0.1076617483346126	0.00807786294304022
166	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	15	M7	0.5655172413793104	0.0066339102251033845	0.09997127237167876	0.09333736214657537	0.006633910225103387
167	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	15	M8	0.6344827586206897	0.006429151371625186	0.13037526227906068	0.12394611090743551	0.006429151371625169
168	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	15	M9	0.7217391304347827	0.007458366941454604	0.12488143660376831	0.11742306966231371	0.007458366941454603
169	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	2	D1	0.4666666666666667	0.0031644582903633473	0.09409244158984313	0.09092798329947979	0.0031644582903633395
170	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	2	D2	0.52	0.001094385096803304	0.09773786097241094	0.09664347587560766	0.001094385096803277
171	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	2	D3	0.525	0.003529597323358753	0.11416430400458917	0.1106347066812304	0.0035295973233587657
172	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	2	D4	0.44	0.002467608908191318	0.11105673044396096	0.10858912153576963	0.002467608908191324
173	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	2	M1	0.32	-0.0026710264291614203	0.07652576996712009	0.07919679639628151	-0.0026710264291614216
174	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	2	M2	0.5333333333333333	-3.9133846682190436e-05	0.11085783613283028	0.11089696997951246	-3.913384668217945e-05
175	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	2	M3	0.5111111111111111	0.0026716597567428835	0.1251772059085649	0.12250554615182203	0.0026716597567428696
176	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	2	M4	0.5666666666666667	0.001308370746968047	0.12851036647031527	0.12720199572334723	0.0013083707469680461
177	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	2	M5	0.49523809523809526	0.0003076305456044666	0.10497816794506452	0.10467053739946006	0.00030763054560446756
178	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	2	M6	0.5714285714285714	0.0022503061147891223	0.11405855791842567	0.11180825180363656	0.0022503061147891162
179	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	2	M7	0.5517241379310345	0.001207457657362502	0.12077806043039184	0.11957060277302933	0.0012074576573625068
180	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	2	M8	0.48735632183908045	6.496654428123269e-05	0.12492872806730952	0.12486376152302829	6.496654428123083e-05
181	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	2	M9	0.41739130434782606	-0.002950071489039658	0.11821768833663987	0.12116775982567951	-0.0029500714890396407
182	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	7	D1	0.4666666666666667	0.0031644582903633473	0.09409244158984313	0.09092798329947979	0.0031644582903633395
183	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	7	D2	0.52	0.001094385096803304	0.09773786097241094	0.09664347587560766	0.001094385096803277
184	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	7	D3	0.525	0.003529597323358753	0.11416430400458917	0.1106347066812304	0.0035295973233587657
185	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	7	D4	0.44	0.002467608908191318	0.11105673044396096	0.10858912153576963	0.002467608908191324
186	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	7	M1	0.32	-0.0026710264291614203	0.07652576996712009	0.07919679639628151	-0.0026710264291614216
187	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	7	M2	0.5333333333333333	-3.9133846682190436e-05	0.11085783613283028	0.11089696997951246	-3.913384668217945e-05
188	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	7	M3	0.5111111111111111	0.0026716597567428835	0.1251772059085649	0.12250554615182203	0.0026716597567428696
189	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	7	M4	0.5666666666666667	0.001308370746968047	0.12851036647031527	0.12720199572334723	0.0013083707469680461
190	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	7	M5	0.49523809523809526	0.0003076305456044666	0.10497816794506452	0.10467053739946006	0.00030763054560446756
191	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	7	M6	0.5714285714285714	0.0022503061147891223	0.11405855791842567	0.11180825180363656	0.0022503061147891162
192	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	7	M7	0.5517241379310345	0.001207457657362502	0.12077806043039184	0.11957060277302933	0.0012074576573625068
193	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	7	M8	0.48735632183908045	6.496654428123269e-05	0.12492872806730952	0.12486376152302829	6.496654428123083e-05
194	HuggingFaceTB/SmolLM2-135M	White vs Hispanic	7	M9	0.41739130434782606	-0.002950071489039658	0.11821768833663987	0.12116775982567951	-0.0029500714890396407
195	distilbert-base-uncased	Black vs Hispanic	0	D1	0.26666666666666666	-0.0058621169654846554	0.2098617976303406	0.21572391459582527	-0.005862116965484665
196	distilbert-base-uncased	Black vs Hispanic	0	D2	0.36	-0.0037243243199191088	0.22888988321210488	0.23261420753202397	-0.0037243243199190923
197	distilbert-base-uncased	Black vs Hispanic	0	D3	0.3	-0.007800258897441384	0.23707062604498783	0.2448708849424292	-0.007800258897441376
198	distilbert-base-uncased	Black vs Hispanic	0	D4	0.32	-0.005191775068233257	0.22392690672568275	0.229118681793916	-0.005191775068233262
199	distilbert-base-uncased	Black vs Hispanic	0	M1	0.36	1.7501928377895438e-05	0.22767165877041404	0.22765415684203613	1.750192837790543e-05
200	distilbert-base-uncased	Black vs Hispanic	0	M2	0.43333333333333335	0.0009948848979547638	0.22964108773206435	0.22864620283410958	0.0009948848979547675
201	distilbert-base-uncased	Black vs Hispanic	0	M3	0.4	-0.002512227650408427	0.2568088348893474	0.25932106253975584	-0.0025122276504084273
202	distilbert-base-uncased	Black vs Hispanic	0	M4	0.3333333333333333	-0.006728572494466797	0.23998501127449948	0.24671358376896627	-0.006728572494466789
203	distilbert-base-uncased	Black vs Hispanic	0	M5	0.3904761904761905	-0.003229543917578187	0.21457557884774964	0.21780512276532782	-0.0032295439175781815
204	distilbert-base-uncased	Black vs Hispanic	0	M6	0.40714285714285714	-0.00418894351033877	0.2272154667577914	0.23140441026813013	-0.004188943510338744
205	distilbert-base-uncased	Black vs Hispanic	0	M7	0.37142857142857144	-0.0008548660308276456	0.22059320950341185	0.22144807553423948	-0.0008548660308276279
206	distilbert-base-uncased	Black vs Hispanic	0	M8	0.44651162790697674	-0.000507696263653195	0.22923121079772052	0.2297389070613737	-0.0005076962636531845
207	distilbert-base-uncased	Black vs Hispanic	0	M9	0.415	-0.0013289375490057843	0.2337250950848829	0.2350540326338887	-0.0013289375490057875
208	distilbert-base-uncased	Black vs Hispanic	100	D1	0.4666666666666667	-0.0012897348579523709	0.17045393516649102	0.17174367002444338	-0.0012897348579523626
209	distilbert-base-uncased	Black vs Hispanic	100	D2	0.6	0.0013402497643255622	0.20590257588628444	0.20456232612195888	0.0013402497643255629
210	distilbert-base-uncased	Black vs Hispanic	100	D3	0.55	1.347593843092007e-05	0.20370784926253688	0.20369437332410595	1.347593843092909e-05
211	distilbert-base-uncased	Black vs Hispanic	100	D4	0.56	0.0011667096344172062	0.1988830438427976	0.1977163342083804	0.0011667096344172012
212	distilbert-base-uncased	Black vs Hispanic	100	M1	0.48	0.003642907001194535	0.2010344693198567	0.19739156231866214	0.0036429070011945452
213	distilbert-base-uncased	Black vs Hispanic	100	M2	0.5666666666666667	0.0052871528726730725	0.22778045721837162	0.22249330434569853	0.00528715287267309
214	distilbert-base-uncased	Black vs Hispanic	100	M3	0.5777777777777777	0.0024789575464738887	0.2387875743281458	0.2363086167816719	0.0024789575464738978
215	distilbert-base-uncased	Black vs Hispanic	100	M4	0.5333333333333333	-0.0014787206639690837	0.1958578367649655	0.19733655742893458	-0.0014787206639690909
216	distilbert-base-uncased	Black vs Hispanic	100	M5	0.5	0.0004387052296633084	0.19848949305522265	0.19805078782555935	0.00043870522966329983
217	distilbert-base-uncased	Black vs Hispanic	100	M6	0.5357142857142857	0.00046456430011728166	0.21078332279305736	0.21031875849294007	0.00046456430011729277
218	distilbert-base-uncased	Black vs Hispanic	100	M7	0.5642857142857143	0.003100692249738905	0.21788421124126342	0.21478351899152454	0.0031006922497388845
219	distilbert-base-uncased	Black vs Hispanic	100	M8	0.5906976744186047	0.004215471785641437	0.221537525461412	0.21732205367577057	0.004215471785641439
220	distilbert-base-uncased	Black vs Hispanic	100	M9	0.645	0.0032487042949287553	0.2299714767489058	0.22672277245397704	0.003248704294928767
221	distilbert-base-uncased	Black vs Hispanic	15	D1	0.26666666666666666	-0.008857257076306264	0.13113748948962892	0.13999474656593514	-0.008857257076306219
222	distilbert-base-uncased	Black vs Hispanic	15	D2	0.44	-0.00652596768108196	0.11025973267678633	0.1167857003578683	-0.006525967681081962
223	distilbert-base-uncased	Black vs Hispanic	15	D3	0.425	-0.009419092705502402	0.1090878302671626	0.118506922972665	-0.00941909270550241
224	distilbert-base-uncased	Black vs Hispanic	15	D4	0.4	-0.006760242764139542	0.10630952479375988	0.11306976755789944	-0.006760242764139557
225	distilbert-base-uncased	Black vs Hispanic	15	M1	0.52	-0.002772594697889863	0.1135904932231642	0.11636308792105404	-0.0027725946978898464
226	distilbert-base-uncased	Black vs Hispanic	15	M2	0.5333333333333333	-0.0020728425969233966	0.11412245263491054	0.11619529523183394	-0.002072842596923405
227	distilbert-base-uncased	Black vs Hispanic	15	M3	0.4888888888888889	-0.008017209230456502	0.11646497509726837	0.12448218432772487	-0.008017209230456498
228	distilbert-base-uncased	Black vs Hispanic	15	M4	0.4666666666666667	-0.011515959457028668	0.11715248380399615	0.12866844326102483	-0.011515959457028685
229	distilbert-base-uncased	Black vs Hispanic	15	M5	0.4714285714285714	-0.006874592610117926	0.1264150840649866	0.13328967667510452	-0.006874592610117913
230	distilbert-base-uncased	Black vs Hispanic	15	M6	0.4928571428571429	-0.007948017181323458	0.11524205871579132	0.12319007589711478	-0.007948017181323458
231	distilbert-base-uncased	Black vs Hispanic	15	M7	0.5	-0.0041010609810265535	0.10758174933970228	0.11168281032072884	-0.004101060981026555
